recv_socket,create_open_file,sleep,open_scmanager,load_driver,get_host_by_addr,create_interface,create_mutex,set_value,enum_items,get_computer_name,read_value,open_service,change_service_config,copy_file,exit_windows,enum_modules,bind_socket,enum_keys,delete_value,enum_values,write_value,processes,com_create_instance,enum_user,dump_line,unload_driver,load_dll,create_window,read_section_names,message,get_userinfo,get_file_attributes,find_file,open_file,get_username,create_service,query_value,create_file,move_file,open_key,create_socket,vm_write,delete_file,create_process_as_user,get_system_time,create_mailslot,com_createole_object,listen_socket,enum_share,thread,vm_protect,all_section,vm_mapviewofsection,get_windows_directory,enum_processes,open_url,send_socket,download_file,com_get_class_object,kill_process,load_image,delete_share,create_process,logon_as_user,get_system_directory,set_thread_context,create_process_nt,find_window,vm_allocate,enum_handles,connect_socket,set_file_time,start_service,create_thread_remote,show_window,open_process,impersonate_user,connect,enum_services,process,enum_types,vm_read,check_for_debugger,open_mutex,delete_service,read_section,enum_window,set_system_time,add_netjob,set_windows_hook,control_service,accept_socket,trimmed_bytes,download_file_to_cache,destroy_window,get_host_by_name,set_file_attributes,revert_to_self,create_key,create_thread,enum_subtypes,delete_key,create_directory,remove_directory,create_namedpipe,vm_write_4_24,destroy_window2,destroy_window41,destroy_window9,load_dll189,load_dll180_1063_218_25,open_service4,open_service13,open_url5,open_url9,open_key95,open_kep13,open_key767_510_35_42
26,14,3,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,575,0,0,6,133,3,0,4,36,0,0,0,11,4,0,34,0,0,42,9,4,0,0,1,0,0,0,0,0,24,6,0,0,0,0,0,1,0,2,0,1,0,13,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,0,33,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,6,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,15,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,12,0,0,41,0,0,0,1,0,0,3,1,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,15,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,1,0,0,3,2,0,0,0,2,0,1,0,0,46,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,1,0,1,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,12,0,0,41,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,10,10,2,0,0,0,15,18,0,7,16,0,0,0,0,0,4,19,0,0,1,0,8,0,13611,0,2,11,167,12,0,78,0,0,18,38,63,1,0,434,3,0,948,74,0,1,0,17,0,0,0,0,3,75,11,0,0,0,0,0,4,0,1,0,0,0,18,0,0,1,0,0,4,0,0,0,4,6,2,0,0,2,0,0,0,0,23,0,0,7,0,0,846,0,7,5,0,0,6,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,18,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,6,191,12,0,2,0,0,26,15,32,0,0,496,3,0,208,0,5,0,0,0,0,0,0,0,0,77,6,0,1,0,0,0,3,3,4,0,2,0,23,0,0,50,0,0,0,0,0,0,3,0,0,0,0,4,0,2,0,0,56,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,57,1,0,0,0,9,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,25,0,0,4,97,2,0,0,0,0,2,5,13,1,0,533,0,0,510,0,4,0,0,3,0,0,0,0,0,54,4,0,0,0,0,0,0,0,1,0,58,0,13,0,0,0,7,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,16,0,0,241,2,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,2,0,0,3,2,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,9,0,0,0,0,3,0,1,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,55,1,0,0,0,9,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,25,0,0,4,90,2,0,0,0,0,2,5,13,1,0,533,0,0,510,0,4,0,0,0,0,0,0,0,0,64,4,0,0,0,0,0,0,0,1,0,56,0,12,0,0,0,7,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,6,1,0,0,0,15,6,0,7,6,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,4,13,194,23,0,104,0,0,12,5,38,2,0,536,9,0,1032,0,0,0,0,1,0,0,0,0,3,60,12,0,0,0,0,0,8,0,2,0,0,0,28,0,0,2,0,0,0,0,0,0,0,3,2,0,0,3,0,1,0,0,8,0,0,9,0,0,0,0,5,2,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,1,0,0,0,11,13,0,9,3,0,0,0,0,63,1,15,0,0,0,0,3,0,70,0,2,6,162,6,0,32,0,0,7,6,39,7,0,202,0,0,259,1,0,0,0,9,0,0,0,0,2,223,6,0,0,0,1,0,1,0,2,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,2,1,0,3,0,0,0,0,2,0,0,3,0,0,3,0,1,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,42,18,0,0,0,5,30,0,0,14,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,35,1063,4,0,0,0,0,1231,819,170,0,0,90,6,0,292,0,0,15,0,5,0,0,0,0,0,0,35,0,31,0,0,0,0,33,35,0,35,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,2,2,0,0,0,0,0,0,17,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,132,7,0,1,0,0,6,5,13,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,5,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,3,0,0,0,2,0,1,0,0,48,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,15,5,0,0,0,10,0,0,19,0,0,0,0,0,0,0,7,0,0,4,0,13,0,0,0,8,4,254,7,0,0,0,0,10,9,22,0,0,116,0,0,102,0,0,0,0,0,0,0,0,0,0,45,4,0,0,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,3,171,2,0,0,1,0,1,0,0,5,0,0,3,0,0,0,0,70,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,131,5,51,0,0,241,24,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,37,0,0,3,3,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,3,0,50,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,15,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,1,0,0,3,3,0,0,0,2,0,1,0,0,47,0,0,3,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,2,1,0,0,0,13,50,0,1,20,0,0,36,0,0,0,0,0,0,1,0,2,0,0,0,0,12,380,13,0,9,0,0,84,142,83,0,0,48,0,0,202,0,0,0,0,38,0,0,0,0,0,77,12,0,0,0,0,0,0,7,11,0,15,0,22,0,0,9,0,0,0,0,0,0,1,1,0,0,0,12,0,1,0,0,12,0,0,6,0,0,0,0,2,5,7,0,25,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,54,1,0,0,0,11,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,25,0,0,4,102,2,0,0,0,0,2,5,13,1,0,533,0,0,510,0,4,0,0,0,0,0,0,0,2,54,4,0,0,0,0,0,0,0,1,0,55,0,13,0,0,0,7,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,132,7,0,1,0,0,6,5,13,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,5,0,1,0,0,0,0,1,2,0,0,0,12,0,0,41,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,49,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5,8,1,0,0,0,14,0,0,5,9,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,11,5,167,19,0,24,0,0,43,15,40,1,0,434,9,0,384,0,0,2,0,0,0,0,0,0,2,103,5,0,0,0,0,0,2,1,3,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,5,0,0,5,0,0,0,0,2,5,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,2,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,6,0,0,0,0,436,0,65,0,0,8,51,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,64,0,0,3,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,0,77,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,132,7,0,1,0,0,6,5,13,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,5,0,1,0,0,0,0,1,2,0,0,0,14,0,0,41,0,0,0,0,0,0,3,5,0,0,0,2,0,1,0,0,46,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,15,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,12,0,0,41,0,0,0,1,0,0,3,1,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,14,0,0,41,0,0,0,0,0,0,3,5,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,14,3,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,779,0,0,6,144,3,0,4,50,0,0,0,11,4,0,34,0,0,44,11,4,0,0,1,0,0,0,0,0,14,6,0,0,0,0,0,1,0,2,0,1,0,14,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,0,46,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,1,14,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,14,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,30,0,0,5,122,1,0,0,0,0,4,5,17,0,0,40,0,0,35,2,4,0,0,0,0,0,0,0,0,254,5,0,0,0,0,0,0,1,2,0,1,0,7,0,0,0,7,0,1,0,0,1,0,0,2,0,0,3,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,13,0,0,0,11,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,4,119,7,0,1,0,0,32,2,17,0,0,462,2,0,153,0,0,3,0,0,0,0,0,0,0,63,4,0,0,0,0,0,1,1,2,0,1,0,14,0,0,41,0,0,0,0,0,0,3,4,0,0,0,3,0,1,0,0,50,0,0,3,0,0,0,0,8,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,3,0,0,0,2,0,1,0,0,47,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,15,10,7,0,0,0,46,59,0,30,7,0,0,0,0,0,5,166,2,0,3,0,9,0,603,0,11,38,1103,56,0,107,0,0,361,54,150,6,0,1043,316,3,1610,10,0,7,0,144,0,0,0,0,12,282,36,0,54,0,0,1,58,3,7,0,2,0,101,0,0,114,0,0,5,1,0,0,7,11,14,0,0,8,0,5,0,0,144,0,0,27,0,0,36,0,12,9,5,0,9,43,0,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,71,7,3,0,0,0,71,58,0,19,0,0,0,2,0,0,5,6,5,0,1,0,14,0,3296,0,3,23,503,11,0,7,43,0,11,25,125,15,0,800,8,0,767,19,24,652,0,21,0,0,0,0,5,408,23,0,0,1,5,0,1,8,11,0,11,0,58,0,0,0,39,0,7,0,0,9,0,1,5,0,0,12,0,7,0,0,14,0,0,15,0,0,199,0,5,12,0,1,5,19,0,0,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,855,1,0,0,0,14,2662,0,5,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,12,322,7,0,0,0,0,57,297,482,1,0,70,3,0,2590,0,9,11,0,9,0,0,0,0,0,147,12,0,1,3,0,0,0,6,7,2,6,0,19,1,0,5,1,0,3,0,0,0,1,0,2,0,0,8,1,2,0,0,7,0,0,5,0,0,0,0,1,4,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,26,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,175,0,0,0,0,0,0,0,1,0,0,63,0,0,67,0,13,1,0,0,0,0,0,0,0,29,6,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,12,0,0,41,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,132,7,0,1,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,1,2,0,0,0,13,0,0,41,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,46,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,1,0,0,0,12,4,0,7,5,0,0,0,0,0,3,29,1,0,0,0,5,0,3,0,2,14,267,15,0,104,0,0,11,25,44,1,0,342,0,0,467,2,0,0,0,4,0,0,0,0,2,151,14,0,0,1,0,0,13,3,5,0,3,0,22,0,0,16,0,0,3,0,0,0,1,0,2,0,0,6,0,1,0,0,26,0,0,11,0,0,0,0,7,4,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,5,0,0,0,0,37,1,7,0,0,11,2,0,16,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,14,3,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,795,0,0,8,130,3,0,4,51,0,0,0,11,4,0,33,0,0,41,11,4,0,0,1,0,0,0,0,0,15,8,0,0,0,0,0,1,0,2,0,1,0,13,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,0,47,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,71,7,3,0,0,0,64,58,0,19,0,0,0,2,0,0,5,6,5,0,1,0,14,0,2560,0,3,22,496,11,0,7,54,0,11,25,126,15,0,800,8,0,767,14,24,652,0,17,0,0,0,0,1,382,22,0,0,1,5,0,1,8,11,0,11,0,63,0,0,0,39,0,7,0,0,9,0,1,5,0,0,12,0,7,0,0,14,0,0,15,0,0,152,0,5,12,0,1,5,17,0,0,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
